Filename,Sentence,Gender,Accent,Eleven_Labs_voice,train_or_val,region,spoof_or_real
v_output_3004,"As she walked along the winding path, the leaves rustled beneath her feet",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3005,"In the quiet of the night, anticipation danced like shadows on the walls,",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3006,"""Like a star in the daylight sky, true wisdom shines brightest in the",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3007,"In the dimly lit alley, the shadow slinked along the walls",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3008,"Amidst a symphony of chirping birds and rustling leaves,",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3009,"If only the old bookstore's walls could speak, they would reveal the secrets",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3010,"The humble pencil, with its graphite core and yellow exterior, fearlessly sk",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3011,"In the heart of the ancient forest, whispers of destiny intertwined with the rust",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3012,"In this monochromatic realm, shadows dance in a melancholic walt",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3013,"The storm would bellow in a deep, thunderous voice, ""I",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3014,"Like a sunset painting the sky with warmth and color, you fill my world",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3015,"The wind, like a mischievous bard, would whisper ancient tales of",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3016,"If a whisper could shatter glass, would silence be the loudest sound",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3017,"Once in a hidden village nestled between the mountains, a playful sprite named Aurora",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3018,"The laugh slithered through the room like a twisted melody, sending sh",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3019,"In the quiet stillness of the abandoned mansion, the weight of memories echoed",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3020,"In the whispers of the moonlight, the shadows of your dreams dance with",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3021,"Two souls pressed together, sharing warmth and comfort in a gentle embrace that speaks",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3022,"Dream footprints would be a shimmering trail of stardust, each",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3023,"In the blink of an eye, the ancient artifact vanished from the museum,",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3024,"At the edge of reality, where dreams intertwine with nightmares, a mysterious",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3025,"In a bustling city where time seemed to dance with the neon lights, a",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3026,"In the tapestry of time, I see stars dancing with machines, where",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3027,"Loneliness is a shadow that stretches and contorts, enveloping the heart",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3028,Beware the ticklish termites that roam the depths of the enchanted forest,male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3029,"Music dances on the tongue like a symphony of flavors, blending notes of",male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3030,My heart is a symphony of fireworks dancing under a diamond-studded sky,male,Japanese,Kozy,val,"east asia (china, taiwan, hong kong, japan, korea)",spoof
v_output_3031,"As the sun dipped below the horizon, the ordinary streetlights flickered on",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3032,"She gazed into the mirror, captivated by her reflection, only to",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3033,"The mountain would rumble with ancient wisdom, its voice a deep echo of",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3034,"It's like a warm embrace from a familiar melody, a bittersweet",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3035,"I am a whisper in the wind, a secret known to all, yet",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3036,"In the hidden realms of imagination, there exists a shade known as Celest",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3037,"No one ever noticed the tiny creatures dancing under the pale moonlight, their",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3038,"In the attic of nostalgia, the scent of sun-warmed pine needles intertwined",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3039,"What whispers echo through the darkness of forgotten corridors, carrying secrets lost to the",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3040,Echoes would ripple through the air like melancholic whispers yearning to be,female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3041,"""I may vanish into the shadows for now, but remember, darkness always returns",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3042,"If a clock were tired, it might whisper softly to itself, ""Tick",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3043,"As she soared through the sky, the world below transformed into a mesmerizing",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3044,"In the hush of twilight, whispers dance among the shadows, weaving tales",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3045,"In the velvet sky, the moon hung like a sliver of dreams,",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3046,"""In the whispering winds of fate, the chosen one shall rise, their",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3047,"The ocean roared with fury, its towering waves crashing against the defiant cliffs",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3048,"The old book, with its weathered pages and faded spine, would gr",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3049,"Her smile was a cunning curve of deception, a veil of shadows draped over",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3050,"In that moment, with the wind whispering secrets and the sun painting the",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3051,"In the vast cosmic theater, the stars whisper tales of ancient love and fiery",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3052,"With bated breath, she turned the key in the lock, unaware of",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3053,"In the quiet solitude of the night, amidst the flickering candlelight,",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3054,"The memory shimmered like a rare gem, its facets reflecting moments of joy",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3055,"Regret is a haunting melody, a symphony of missed opportunities and w",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_3056,"In the depths of her despair, shadows wrapped themselves around her like tangible tendr",female,Hindi Indian,Monika,val,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
